TransactionID,CustomerID,TransactionDate,Amount,TransactionType,Merchant,Balance
30763,5824,05-07-2021 18:00,1135.17,Debit,Amazon,18730.78
30764,9923,05-07-2021 19:00,8788.63,Debit,Uber,36227.73
30765,6555,05-07-2021 20:00,8929.98,Credit,Starbucks,36055.32
30766,9210,05-07-2021 21:00,7261.69,Credit,Walmart,23649.09
30767,8353,05-07-2021 22:00,5798.29,Debit,Uber,22871.84
30768,7527,05-07-2021 23:00,8165.85,Debit,Amazon,58863.92
30769,8862,06-07-2021 00:00,1565.26,Debit,Walmart,61709.26
30770,8007,06-07-2021 01:00,6785,Credit,Apple Store,45113.82
30771,5733,06-07-2021 02:00,1648.94,Credit,Walmart,26055.5
30772,9989,06-07-2021 03:00,7626.78,Credit,Amazon,59769.39
30773,7597,06-07-2021 04:00,1375.23,Debit,Target,37228.36
30774,6208,06-07-2021 05:00,7285.92,Debit,Walmart,20548.03
30775,6565,06-07-2021 06:00,1185.58,Credit,Starbucks,21006.26
30776,8826,06-07-2021 07:00,7891.66,Credit,BestBuy,31548.65
30777,7946,06-07-2021 08:00,1583.05,Debit,BestBuy,18346.48
30778,5759,06-07-2021 09:00,4359.1,Debit,Uber,19751.3
30779,8298,06-07-2021 10:00,8661.9,Debit,Apple Store,26481.44
30780,9035,06-07-2021 11:00,7391.49,Credit,BestBuy,60574.74
30781,8180,06-07-2021 12:00,8582.08,Debit,BestBuy,46403.1
30782,7762,06-07-2021 13:00,6547.47,Credit,Walmart,77513.74
30783,7511,06-07-2021 14:00,3824.66,Debit,Amazon,42790.9
30784,6951,06-07-2021 15:00,3478.41,Credit,Starbucks,38020.22
30785,8790,06-07-2021 16:00,1453.34,Debit,Amazon,40400.94
30786,8414,06-07-2021 17:00,4411.96,Credit,Apple Store,28016.77
30787,6388,06-07-2021 18:00,9002.8,Debit,Starbucks,40735.16
30788,8743,06-07-2021 19:00,7687.45,Credit,Target,47369.81
30789,5141,06-07-2021 20:00,369.26,Debit,Apple Store,4940.95
30790,5065,06-07-2021 21:00,1918.15,Debit,Walmart,17404.67
30791,9805,06-07-2021 22:00,6654.3,Debit,Target,65424.4
30792,9651,06-07-2021 23:00,2203.03,Credit,Netflix,48772.45
30793,5038,07-07-2021 00:00,4083.16,Debit,Netflix,36752.46
30794,9522,07-07-2021 01:00,9226.78,Debit,Netflix,35952.67
30795,8614,07-07-2021 02:00,9275.26,Debit,Amazon,16136.32
30796,5063,07-07-2021 03:00,2635.28,Debit,Netflix,37522.58
30797,6281,07-07-2021 04:00,5839.87,Credit,Netflix,26223.31
30798,5298,07-07-2021 05:00,7016.76,Debit,Target,39534.84
30799,8839,07-07-2021 06:00,2178.22,Credit,Target,55727.98
30800,9947,07-07-2021 07:00,893.43,Debit,Amazon,20600.59
30801,7559,07-07-2021 08:00,3279.46,Credit,Apple Store,41044.39
30802,8539,07-07-2021 09:00,9580.27,Credit,Apple Store,24156.04
30803,6131,07-07-2021 10:00,8405.54,Debit,Amazon,24298.15
30804,6246,07-07-2021 11:00,1134.97,Credit,Target,19128.19
30805,5918,07-07-2021 12:00,8760.37,Credit,Uber,34764.44
30806,6433,07-07-2021 13:00,6619.65,Credit,Target,57856.39
30807,5746,07-07-2021 14:00,4943.05,Credit,Apple Store,29108.63
30808,8316,07-07-2021 15:00,5339.56,Debit,Target,49957.78
30809,9317,07-07-2021 16:00,7396.28,Debit,Apple Store,36286.33
30810,5328,07-07-2021 17:00,5017.86,Debit,Apple Store,24338.52
30811,9777,07-07-2021 18:00,5249.17,Credit,BestBuy,23372.58
30812,5244,07-07-2021 19:00,3301.72,Debit,Starbucks,23730.21
30813,9011,07-07-2021 20:00,7567.78,Debit,Uber,39307.16
30814,6831,07-07-2021 21:00,3306.64,Credit,Amazon,38872.04
30815,9094,07-07-2021 22:00,8791.48,Credit,Uber,55325.3
30816,9171,07-07-2021 23:00,7644.36,Credit,Walmart,38058.69
30817,5090,08-07-2021 00:00,4817.37,Credit,Uber,52708.91
30818,5301,08-07-2021 01:00,5750.41,Credit,Uber,22757.38
30819,5537,08-07-2021 02:00,9436.25,Credit,Target,29319.35
30820,5106,08-07-2021 03:00,4975.66,Debit,Target,55993.43
30821,8853,08-07-2021 04:00,7744.95,Credit,BestBuy,48887.53
30822,6229,08-07-2021 05:00,1859.79,Credit,Starbucks,11671.74
30823,5394,08-07-2021 06:00,2954.7,Credit,Walmart,42754.47
30824,8765,08-07-2021 07:00,1300.54,Debit,Target,54977.5
30825,8079,08-07-2021 08:00,3851.78,Credit,Netflix,48255.96
30826,5678,08-07-2021 09:00,9307.93,Credit,BestBuy,43124.92
30827,9288,08-07-2021 10:00,589.49,Debit,Walmart,56338.74
30828,7722,08-07-2021 11:00,7371.98,Debit,Walmart,65148.74
30829,9596,08-07-2021 12:00,8460.74,Debit,Starbucks,44264.58
30830,5005,08-07-2021 13:00,5245.3,Debit,Amazon,38215.22
30831,6774,08-07-2021 14:00,7188.16,Credit,Netflix,37786.67
30832,5978,08-07-2021 15:00,9160.61,Credit,BestBuy,61407.49
30833,9190,08-07-2021 16:00,6299.43,Debit,Apple Store,29140.45
30834,7770,08-07-2021 17:00,9190.21,Credit,Starbucks,49067.98
30835,7039,08-07-2021 18:00,2592.67,Credit,Starbucks,26119.39
30836,6942,08-07-2021 19:00,185.23,Credit,Walmart,26425.71
30837,5524,08-07-2021 20:00,1742.3,Debit,BestBuy,34914.77
30838,5957,08-07-2021 21:00,9379.65,Credit,Apple Store,49050.11
30839,7171,08-07-2021 22:00,4837.9,Debit,Netflix,32389.2
30840,5263,08-07-2021 23:00,4668.97,Credit,Uber,35046.87
30841,7424,09-07-2021 00:00,8481.59,Debit,Starbucks,15205.35
30842,8901,09-07-2021 01:00,8150.79,Debit,Amazon,59547.59
30843,8418,09-07-2021 02:00,4543.99,Debit,Netflix,6246.53
30844,9212,09-07-2021 03:00,7420.69,Credit,Uber,42821.38
30845,6597,09-07-2021 04:00,5092.67,Credit,Target,36903.83
30846,8373,09-07-2021 05:00,3309.04,Credit,Target,17687.66
30847,8608,09-07-2021 06:00,4262.99,Debit,Target,41107.86
30848,8584,09-07-2021 07:00,6916.34,Credit,Target,63987.27
30849,7506,09-07-2021 08:00,2631.77,Debit,Starbucks,67414.52
30850,7521,09-07-2021 09:00,1634.08,Debit,Uber,41082.67
30851,6582,09-07-2021 10:00,2452.92,Credit,Amazon,22147.41
30852,9962,09-07-2021 11:00,8894.5,Credit,Uber,36609.15
30853,6005,09-07-2021 12:00,6126.15,Credit,Amazon,43856.81
30854,7458,09-07-2021 13:00,3169.02,Credit,Walmart,57358.08
30855,8507,09-07-2021 14:00,6105.48,Debit,Amazon,43235.08
30856,5723,09-07-2021 15:00,8459.32,Debit,Amazon,53019.78
30857,6291,09-07-2021 16:00,4028.03,Debit,Uber,52088.99
30858,5761,09-07-2021 17:00,1857.54,Credit,Target,36907.69
30859,8492,09-07-2021 18:00,2531.1,Credit,Netflix,36347.88
30860,9101,09-07-2021 19:00,7413.7,Credit,Netflix,44346.68
30861,5462,09-07-2021 20:00,2348.27,Debit,Uber,25816.05
30862,9478,09-07-2021 21:00,3038.78,Credit,Uber,25840.27
30863,8419,09-07-2021 22:00,9179.31,Credit,Netflix,51656.76
30864,7849,09-07-2021 23:00,6096.53,Credit,Target,44742.7
30865,9613,10-07-2021 00:00,1103.82,Debit,Amazon,16952.11
30866,9283,10-07-2021 01:00,7916.06,Debit,Netflix,34615.61
30867,8248,10-07-2021 02:00,2271.35,Credit,Amazon,39390.43
30868,6809,10-07-2021 03:00,4792.39,Credit,Uber,30226.17
30869,9222,10-07-2021 04:00,123.88,Debit,Target,32966.04
30870,8213,10-07-2021 05:00,9571.74,Credit,Walmart,25545.16
30871,7963,10-07-2021 06:00,8291.49,Credit,Target,32466.54
30872,6449,10-07-2021 07:00,9845.75,Debit,Amazon,31877.5
30873,7796,10-07-2021 08:00,6380.59,Debit,Walmart,33979.06
30874,7416,10-07-2021 09:00,7656.59,Credit,Amazon,67560.3
30875,8008,10-07-2021 10:00,1202.89,Credit,BestBuy,24838.99
30876,8670,10-07-2021 11:00,3583.9,Debit,Amazon,29410.84
30877,6853,10-07-2021 12:00,3404.66,Debit,Walmart,5615.47
30878,8641,10-07-2021 13:00,1063.74,Credit,Netflix,46139.75
30879,9839,10-07-2021 14:00,3398.46,Debit,Walmart,37064.14
30880,9012,10-07-2021 15:00,6465.1,Debit,Walmart,26675.12
30881,9518,10-07-2021 16:00,1978.88,Debit,Amazon,29506.96
30882,5914,10-07-2021 17:00,2830.3,Debit,Amazon,54974.18
30883,5903,10-07-2021 18:00,3263.26,Credit,Walmart,25102.85
30884,7300,10-07-2021 19:00,9434.06,Credit,Target,21881.01
30885,7711,10-07-2021 20:00,7825.08,Debit,Netflix,31331.9
30886,9980,10-07-2021 21:00,1323.92,Debit,Amazon,40398.95
30887,8819,10-07-2021 22:00,9132.92,Credit,Apple Store,89994.09
30888,9343,10-07-2021 23:00,7863.6,Debit,Netflix,36674.2
30889,9111,11-07-2021 00:00,4165.08,Credit,Netflix,46317.83
30890,6420,11-07-2021 01:00,2489.74,Debit,Uber,4089.94
30891,6016,11-07-2021 02:00,3307.23,Credit,BestBuy,58736.2
30892,9509,11-07-2021 03:00,4903.86,Credit,Starbucks,54044.43
30893,6164,11-07-2021 04:00,6700.61,Debit,Amazon,23901.65
30894,6748,11-07-2021 05:00,8790.04,Credit,Apple Store,35335.27
30895,5338,11-07-2021 06:00,793.49,Credit,Amazon,55009.14
30896,7202,11-07-2021 07:00,3795.89,Debit,Starbucks,47167.09
30897,9517,11-07-2021 08:00,5850.86,Debit,Starbucks,41001.81
30898,5491,11-07-2021 09:00,6550.75,Debit,Target,6550.75
30899,5037,11-07-2021 10:00,3664.83,Credit,Amazon,20782.62
30900,8250,11-07-2021 11:00,3154.08,Debit,Walmart,33123.4
30901,8222,11-07-2021 12:00,4661.2,Debit,Uber,27256.93
30902,9751,11-07-2021 13:00,3539.29,Debit,BestBuy,51748.52
30903,7558,11-07-2021 14:00,6392.48,Credit,Target,38871.84
30904,5939,11-07-2021 15:00,1450.54,Debit,Starbucks,26152.69
30905,7767,11-07-2021 16:00,2213.51,Credit,Amazon,68950.7
30906,6423,11-07-2021 17:00,692.43,Credit,Starbucks,39303.55
30907,7457,11-07-2021 18:00,2443.83,Debit,Starbucks,25899.39
30908,9328,11-07-2021 19:00,7096.13,Debit,Walmart,31880.42
30909,6209,11-07-2021 20:00,531.43,Credit,Target,51932.04
30910,7919,11-07-2021 21:00,5812.67,Debit,Starbucks,51631.75
30911,9834,11-07-2021 22:00,4140.6,Debit,Target,23574.48
30912,8268,11-07-2021 23:00,7954.25,Credit,Starbucks,51287.27
30913,8736,12-07-2021 00:00,8342.75,Credit,Walmart,44212.22
30914,6386,12-07-2021 01:00,9435.13,Credit,Walmart,30508.78
30915,5862,12-07-2021 02:00,4391.32,Debit,Target,64961.94
30916,7038,12-07-2021 03:00,9417.71,Debit,Uber,50642.41
30917,7257,12-07-2021 04:00,1191.65,Credit,BestBuy,19042.6
30918,9070,12-07-2021 05:00,979.56,Debit,Amazon,10715.69
30919,8007,12-07-2021 06:00,2776.99,Credit,Starbucks,47890.81
30920,7543,12-07-2021 07:00,8349.62,Credit,BestBuy,32760.4
30921,5928,12-07-2021 08:00,703.22,Debit,Uber,17685.11
30922,7178,12-07-2021 09:00,3130.7,Credit,BestBuy,28251.81
30923,5435,12-07-2021 10:00,9205.67,Debit,Uber,36335.52
30924,7905,12-07-2021 11:00,5606.03,Credit,Uber,9398.87
30925,9955,12-07-2021 12:00,382.09,Credit,Netflix,30057.75
30926,7212,12-07-2021 13:00,2845.04,Credit,BestBuy,27467.48
30927,7118,12-07-2021 14:00,6472.75,Debit,Starbucks,46127.44
30928,6307,12-07-2021 15:00,197.64,Credit,Amazon,17192.63
30929,5168,12-07-2021 16:00,4884.76,Debit,Netflix,51148.21
30930,5419,12-07-2021 17:00,9943.22,Credit,Apple Store,29984.64
30931,9181,12-07-2021 18:00,3339.37,Credit,Netflix,72975.52
30932,8976,12-07-2021 19:00,2300.49,Debit,Starbucks,12410.86
30933,9624,12-07-2021 20:00,830.6,Credit,Netflix,30752.21
30934,9841,12-07-2021 21:00,266.24,Credit,Apple Store,14628.66
30935,5138,12-07-2021 22:00,8110.17,Credit,Apple Store,58829.12
30936,5300,12-07-2021 23:00,2758.82,Credit,Netflix,20457.84
30937,7904,13-07-2021 00:00,313.3,Debit,Starbucks,22736.76
30938,5528,13-07-2021 01:00,5748.27,Credit,Target,39598.51
30939,7522,13-07-2021 02:00,2136.06,Debit,Amazon,40480.93
30940,8705,13-07-2021 03:00,1025.56,Debit,Apple Store,5929.62
30941,8638,13-07-2021 04:00,4015.7,Debit,Target,25097.72
30942,5106,13-07-2021 05:00,1048.57,Credit,Apple Store,57042
30943,8703,13-07-2021 06:00,977.25,Debit,Uber,42780.32
30944,8834,13-07-2021 07:00,4581.34,Credit,Netflix,39669.81
30945,6861,13-07-2021 08:00,1268.55,Debit,Target,39841
30946,5041,13-07-2021 09:00,5343.02,Credit,Netflix,20767.94
30947,5130,13-07-2021 10:00,7029.39,Debit,Amazon,33865.65
30948,8168,13-07-2021 11:00,2397.67,Debit,Apple Store,32190.58
30949,5833,13-07-2021 12:00,7521.35,Credit,Uber,37981.71
30950,9998,13-07-2021 13:00,2204.26,Debit,Netflix,41048.12
30951,6643,13-07-2021 14:00,8646.09,Credit,Starbucks,26564.99
30952,6201,13-07-2021 15:00,704.87,Debit,Netflix,29002.86
30953,5788,13-07-2021 16:00,8840.18,Credit,Netflix,19163.51
30954,6240,13-07-2021 17:00,2916.33,Debit,Target,38059.37
30955,9488,13-07-2021 18:00,6381.68,Credit,Netflix,27334.91
30956,7359,13-07-2021 19:00,2393.79,Debit,Uber,57003.06
30957,9612,13-07-2021 20:00,3068.75,Debit,Amazon,35848.98
30958,8548,13-07-2021 21:00,3897.57,Credit,Apple Store,30372.48
30959,6818,13-07-2021 22:00,4409.56,Credit,Walmart,46054.25
30960,6638,13-07-2021 23:00,799.96,Credit,Walmart,22678.08
30961,6299,14-07-2021 00:00,395.19,Credit,Netflix,33416.68
30962,5639,14-07-2021 01:00,8341.31,Debit,Uber,40843.87
30963,5284,14-07-2021 02:00,5433.79,Debit,Uber,40882.27
30964,6270,14-07-2021 03:00,1446.8,Debit,Walmart,29823.28
30965,8168,14-07-2021 04:00,3099.88,Debit,Netflix,35290.46
30966,5647,14-07-2021 05:00,835.93,Credit,Target,18826.67
30967,8229,14-07-2021 06:00,1622.68,Debit,BestBuy,18016.49
30968,8323,14-07-2021 07:00,3948.86,Credit,Walmart,15329.74
30969,7913,14-07-2021 08:00,5681.75,Credit,Netflix,29412.64
30970,9480,14-07-2021 09:00,6522.67,Credit,Target,31245.95
30971,6490,14-07-2021 10:00,6142.36,Credit,Amazon,23839.35
30972,6014,14-07-2021 11:00,1661.78,Credit,Starbucks,19942
30973,7833,14-07-2021 12:00,3623.91,Debit,Target,34270.67
30974,9406,14-07-2021 13:00,6466.1,Debit,Walmart,25057.29
30975,7640,14-07-2021 14:00,4490.78,Credit,Target,14365.38
30976,5105,14-07-2021 15:00,6331.07,Debit,BestBuy,29547.08
30977,7590,14-07-2021 16:00,6839.56,Credit,Uber,25873.81
30978,7111,14-07-2021 17:00,3199.61,Debit,Walmart,18827.41
30979,7332,14-07-2021 18:00,2636.8,Credit,Walmart,8485.95
30980,9010,14-07-2021 19:00,4596.92,Debit,Amazon,24236.21
30981,9052,14-07-2021 20:00,4489.03,Debit,BestBuy,37597.7
30982,7230,14-07-2021 21:00,9118.72,Credit,BestBuy,22826.55
30983,5925,14-07-2021 22:00,9188.97,Debit,Starbucks,52839.21
30984,7592,14-07-2021 23:00,2612.17,Debit,BestBuy,21316.7
30985,7705,15-07-2021 00:00,589.84,Credit,Netflix,28652.61
30986,7992,15-07-2021 01:00,6760.97,Debit,Netflix,39547.51
30987,9276,15-07-2021 02:00,290.61,Debit,BestBuy,54453.22
30988,9361,15-07-2021 03:00,4744.39,Debit,BestBuy,29547.75
30989,6376,15-07-2021 04:00,6192.29,Debit,Target,39407.87
30990,9582,15-07-2021 05:00,1811.29,Debit,Walmart,59887.37
30991,9986,15-07-2021 06:00,2938.39,Credit,Walmart,24417.32
30992,5913,15-07-2021 07:00,9868.37,Debit,Amazon,38260.23
30993,8644,15-07-2021 08:00,2059.81,Credit,Target,33426.84
30994,7952,15-07-2021 09:00,232.26,Credit,Target,44932.22
30995,7713,15-07-2021 10:00,1730.1,Credit,Uber,43068.8
30996,7592,15-07-2021 11:00,1571.87,Debit,Walmart,22888.57
30997,6039,15-07-2021 12:00,3758.46,Credit,Netflix,25351.05
30998,6874,15-07-2021 13:00,8074.07,Debit,BestBuy,52896.01
30999,5522,15-07-2021 14:00,5018.92,Credit,Uber,50699.51
31000,8053,15-07-2021 15:00,7755.1,Debit,Target,46415.86
31001,9711,15-07-2021 16:00,9301.59,Credit,Walmart,35356.12
31002,9413,15-07-2021 17:00,535.72,Credit,Walmart,18378.94
31003,6689,15-07-2021 18:00,3619.74,Debit,Starbucks,26338.84
31004,6142,15-07-2021 19:00,5245.27,Credit,Amazon,24032.89
31005,7048,15-07-2021 20:00,4980.26,Credit,Netflix,14543.26
31006,5741,15-07-2021 21:00,8194.92,Credit,Uber,26601.07
31007,9875,15-07-2021 22:00,3406.02,Debit,Starbucks,37497.97
31008,5312,15-07-2021 23:00,212.42,Debit,Netflix,38317.25
31009,8144,16-07-2021 00:00,4842.17,Debit,BestBuy,21628.9
31010,5606,16-07-2021 01:00,5234.58,Debit,Starbucks,36324.63
31011,9242,16-07-2021 02:00,6599.33,Credit,Amazon,24298.75
31012,6631,16-07-2021 03:00,6408.38,Debit,Netflix,23253.31
31013,9382,16-07-2021 04:00,9765.07,Debit,Amazon,37329.38
31014,5021,16-07-2021 05:00,8128.48,Debit,Starbucks,50595.95
31015,8027,16-07-2021 06:00,6392.76,Debit,BestBuy,55942.79
31016,9216,16-07-2021 07:00,9334.65,Credit,Netflix,56796.92
31017,7404,16-07-2021 08:00,390.52,Debit,Netflix,36527.15
31018,7625,16-07-2021 09:00,5580.34,Debit,Walmart,38055.01
31019,8331,16-07-2021 10:00,3635.59,Credit,BestBuy,56454.53
31020,9765,16-07-2021 11:00,9601,Credit,Target,27636.21
31021,5953,16-07-2021 12:00,2634.77,Credit,Target,29568.09
31022,9021,16-07-2021 13:00,2337.23,Debit,Netflix,21299.8
31023,8908,16-07-2021 14:00,319.28,Credit,BestBuy,39126.02
31024,9614,16-07-2021 15:00,1642.87,Credit,Amazon,66211.21
31025,8659,16-07-2021 16:00,3364.57,Debit,Apple Store,29124.44
31026,7152,16-07-2021 17:00,3633.86,Debit,Target,28131.64
31027,5202,16-07-2021 18:00,474.97,Credit,Netflix,22750.61
31028,9091,16-07-2021 19:00,8503.23,Debit,Apple Store,31170.87
31029,6830,16-07-2021 20:00,2771.26,Credit,Target,49809.14
31030,5194,16-07-2021 21:00,6481.52,Debit,Netflix,34782.71
31031,9054,16-07-2021 22:00,8679.49,Credit,Uber,16415.17
31032,6638,16-07-2021 23:00,8599.78,Credit,Amazon,31277.86
31033,5215,17-07-2021 00:00,3897.48,Debit,Amazon,40583.9
31034,7016,17-07-2021 01:00,4004.96,Debit,Target,37781.37
31035,7781,17-07-2021 02:00,5359.52,Debit,Amazon,50380.75
31036,5675,17-07-2021 03:00,1786.19,Debit,Walmart,61525.89
31037,7946,17-07-2021 04:00,5761.79,Credit,Uber,24108.27
31038,8141,17-07-2021 05:00,9941.5,Debit,Walmart,22836.86
31039,9791,17-07-2021 06:00,5540.16,Debit,Netflix,40277.4
31040,9675,17-07-2021 07:00,6165.92,Debit,Starbucks,36266.31
31041,8212,17-07-2021 08:00,393.61,Debit,Walmart,18101.03
31042,7992,17-07-2021 09:00,3684.56,Debit,Starbucks,43232.07
31043,9858,17-07-2021 10:00,3020.8,Debit,BestBuy,46143.78
31044,6258,17-07-2021 11:00,4659.09,Debit,Amazon,24477.87
31045,5962,17-07-2021 12:00,5914.78,Debit,Apple Store,23957.33
31046,9587,17-07-2021 13:00,1404.64,Credit,Target,45436.26
31047,7862,17-07-2021 14:00,1244.97,Debit,Uber,55934.43
31048,8663,17-07-2021 15:00,3724.07,Debit,Starbucks,40485.46
31049,8301,17-07-2021 16:00,8444.13,Debit,Starbucks,83446.37
31050,7884,17-07-2021 17:00,965.87,Debit,Target,39452.95
31051,5499,17-07-2021 18:00,3824.94,Credit,Target,42348.19
31052,7502,17-07-2021 19:00,5743.61,Debit,Amazon,40566.04
31053,8907,17-07-2021 20:00,1618.49,Credit,Netflix,33920.48
31054,5247,17-07-2021 21:00,1741.22,Debit,Target,32893.75
31055,6247,17-07-2021 22:00,5864.4,Credit,BestBuy,36656.07
31056,8309,17-07-2021 23:00,5583.36,Debit,Starbucks,28065.16
31057,7667,18-07-2021 00:00,7533.58,Debit,Netflix,41641.38
31058,6727,18-07-2021 01:00,2638.08,Credit,Walmart,52665.66
31059,8824,18-07-2021 02:00,5636.04,Credit,Amazon,45846.43
31060,7656,18-07-2021 03:00,8892.26,Credit,Apple Store,31658.93
31061,8849,18-07-2021 04:00,4296.46,Debit,Amazon,24984.52
31062,7606,18-07-2021 05:00,3712.59,Debit,Starbucks,42685.77
31063,6764,18-07-2021 06:00,8259.23,Credit,Uber,14242.28
31064,8546,18-07-2021 07:00,7808.53,Debit,Amazon,50308.71
31065,6375,18-07-2021 08:00,3216.25,Credit,Amazon,36469.68
31066,9552,18-07-2021 09:00,2665.03,Credit,Target,30707.03
31067,9401,18-07-2021 10:00,6351.38,Credit,Walmart,18754.06
31068,6283,18-07-2021 11:00,2649.79,Credit,BestBuy,45734.69
31069,8568,18-07-2021 12:00,4288.47,Debit,Walmart,49469.08
31070,7954,18-07-2021 13:00,4918.24,Debit,Netflix,16886.35
31071,9334,18-07-2021 14:00,8234.8,Credit,Apple Store,45493.45
31072,8889,18-07-2021 15:00,9414.01,Credit,Uber,58266.67
31073,6399,18-07-2021 16:00,5353.02,Credit,Uber,54525.23
31074,8159,18-07-2021 17:00,5962,Debit,Netflix,40319.27
31075,8322,18-07-2021 18:00,3780.23,Credit,Netflix,31728.42
31076,6909,18-07-2021 19:00,4004.18,Debit,Apple Store,55952.5
31077,9255,18-07-2021 20:00,7009.58,Debit,Uber,38135.82
31078,8150,18-07-2021 21:00,9725.81,Credit,Netflix,46271.86
31079,7362,18-07-2021 22:00,580.87,Debit,BestBuy,38618.04
31080,8553,18-07-2021 23:00,7705.12,Credit,BestBuy,42696.5
31081,9838,19-07-2021 00:00,3772.91,Debit,Starbucks,41632.07
31082,7571,19-07-2021 01:00,4124.5,Credit,Apple Store,38599.74
31083,7665,19-07-2021 02:00,3242.36,Debit,Uber,72295.16
31084,5897,19-07-2021 03:00,5410.79,Debit,Uber,47890.68
31085,8061,19-07-2021 04:00,5858.88,Credit,Target,59652.14
31086,7865,19-07-2021 05:00,6651.39,Debit,Netflix,30188.82
31087,9914,19-07-2021 06:00,6106.35,Credit,Apple Store,32725.14
31088,6950,19-07-2021 07:00,7746.72,Credit,BestBuy,40979.9
31089,7800,19-07-2021 08:00,6231.37,Debit,Netflix,24817.11
31090,5152,19-07-2021 09:00,9804.42,Credit,Target,47326.08
31091,7294,19-07-2021 10:00,3206.75,Debit,BestBuy,17243.13
31092,9408,19-07-2021 11:00,6319.57,Debit,Uber,15667.56
31093,7971,19-07-2021 12:00,1125.96,Debit,Apple Store,24767.31
31094,8884,19-07-2021 13:00,3877.7,Credit,Target,64432.49
31095,5281,19-07-2021 14:00,1237.9,Credit,Amazon,19059.94
31096,7243,19-07-2021 15:00,5728.24,Credit,Netflix,21715.14
31097,9124,19-07-2021 16:00,8928.21,Debit,Starbucks,28020.72
31098,7126,19-07-2021 17:00,6847.76,Debit,Apple Store,27272.36
31099,9833,19-07-2021 18:00,9921.84,Credit,BestBuy,34025.22
31100,6916,19-07-2021 19:00,8254.74,Credit,Apple Store,47186.41
31101,6615,19-07-2021 20:00,8822,Credit,Walmart,36946.26
31102,7564,19-07-2021 21:00,7262.53,Credit,Amazon,46154.13
31103,8571,19-07-2021 22:00,2301.68,Credit,Starbucks,45751.07
31104,5865,19-07-2021 23:00,4003.44,Credit,BestBuy,34510.44
31105,7965,20-07-2021 00:00,6925.29,Debit,Walmart,52601.96
31106,5036,20-07-2021 01:00,5986.02,Debit,Netflix,26177.32
31107,9169,20-07-2021 02:00,5509.7,Debit,Uber,20170.38
31108,6144,20-07-2021 03:00,2217.6,Credit,Apple Store,26514.34
31109,6566,20-07-2021 04:00,9468.36,Debit,Apple Store,42069.34
31110,6785,20-07-2021 05:00,491.11,Debit,Uber,17726.7
31111,5289,20-07-2021 06:00,9505,Credit,Amazon,51664.43
31112,9660,20-07-2021 07:00,2413.14,Debit,Uber,28962.28
31113,6636,20-07-2021 08:00,5003.02,Credit,Uber,62331.63
31114,9628,20-07-2021 09:00,4842.57,Debit,Netflix,42208.54
31115,6431,20-07-2021 10:00,555.9,Credit,Target,25833.06
31116,8679,20-07-2021 11:00,8257.19,Debit,Amazon,28895.52
31117,8933,20-07-2021 12:00,828.61,Credit,Target,41591.47
31118,8300,20-07-2021 13:00,1137.36,Debit,Netflix,16591.42
31119,5784,20-07-2021 14:00,1942.49,Debit,Target,24036.7
31120,9909,20-07-2021 15:00,5676.87,Debit,Walmart,42079.95
31121,7275,20-07-2021 16:00,5083.96,Debit,Starbucks,38970.6
31122,9254,20-07-2021 17:00,8019.03,Debit,Netflix,69306.21
31123,6201,20-07-2021 18:00,5433.14,Credit,Uber,34436
31124,5298,20-07-2021 19:00,5177.09,Debit,Walmart,44711.93
31125,5528,20-07-2021 20:00,1985.43,Debit,Walmart,41583.94
31126,8917,20-07-2021 21:00,2872.61,Debit,Starbucks,43985.52
31127,8781,20-07-2021 22:00,4716.75,Credit,Uber,49906.03
31128,7781,20-07-2021 23:00,8335.74,Credit,Target,58716.49
31129,6946,21-07-2021 00:00,4308.98,Debit,Apple Store,48240.62
31130,8623,21-07-2021 01:00,3662.32,Debit,Walmart,36568.1
31131,9132,21-07-2021 02:00,7519.57,Debit,Uber,54499.3
31132,9751,21-07-2021 03:00,7374.5,Credit,Target,59123.02
31133,5076,21-07-2021 04:00,8248.97,Credit,BestBuy,29906.63
31134,9558,21-07-2021 05:00,8196.97,Debit,BestBuy,39925.96
31135,6561,21-07-2021 06:00,3609.23,Debit,Netflix,27773.5
31136,8514,21-07-2021 07:00,2556.9,Debit,Target,32395.11
31137,7524,21-07-2021 08:00,8839.69,Credit,Target,34889.92
31138,6728,21-07-2021 09:00,7030.75,Debit,Netflix,30776.55
31139,9000,21-07-2021 10:00,222.58,Credit,Amazon,1378.05
31140,5123,21-07-2021 11:00,3520.27,Credit,Walmart,28451.77
31141,9961,21-07-2021 12:00,5790.52,Debit,Target,15505.43
31142,9415,21-07-2021 13:00,9148.64,Debit,Starbucks,19788.85
31143,7529,21-07-2021 14:00,2348.14,Credit,Uber,15844.59
31144,6404,21-07-2021 15:00,2225.66,Credit,Starbucks,52105.5
31145,6728,21-07-2021 16:00,7058.73,Credit,BestBuy,37835.28
31146,7880,21-07-2021 17:00,6352.93,Debit,Apple Store,33154.46
31147,7527,21-07-2021 18:00,5841.96,Credit,Amazon,64705.88
31148,9796,21-07-2021 19:00,4206.09,Debit,Apple Store,36122.82
31149,7175,21-07-2021 20:00,8791.14,Credit,Uber,37173.67
31150,8281,21-07-2021 21:00,3849.33,Debit,Netflix,16655.96
31151,7880,21-07-2021 22:00,5177.11,Credit,Walmart,38331.57
31152,5893,21-07-2021 23:00,409.73,Debit,Starbucks,20015.78
